series,model,horizon_step,n,mae_kw,mean_abs_actual_kw,daylight_n,daylight_mae_kw,rmse_kw,nmae,all_day_mae_kw,nmae_defined
PV,B3,113,334,4.18898045337,20.388505988,201,6.53632366736,9.14643444393,0.205457940657,4.18898045337,True
PV,B3,114,334,0.180827630453,0.300898203593,20,2.50098214286,0.746977480708,0.600959488273,0.180827630453,True
PV,B3,115,334,0.173905774166,0.250868263473,116,0.423886453202,0.472215688719,0.693215521798,0.173905774166,True
PV,B3,116,334,0.164626005133,0.656498203593,152,0.330503665414,0.34780831619,0.250763831845,0.164626005133,True
PV,B3,117,334,0,0,0,,0,,0,False
PV,B3,118,334,0.0124792985458,0.0179766467066,86,0.0408817275748,0.0339057759089,0.69419501587,0.0124792985458,True
PV,B3,119,334,0.0118103507271,0.0471050898204,119,0.0300280912365,0.0249721149141,0.250723452013,0.0118103507271,True
PV,B3,120,334,0,0,0,,0,,0,False
PV,B3,121,334,0.000890248075278,0.00125628742515,53,0.00463477088949,0.00245072844294,0.708634073267,0.000890248075278,True
PV,B3,122,334,0.000840975192472,0.00335389221557,87,0.00287405582923,0.00180010353145,0.250746040248,0.000840975192472,True
PV,B3,123,334,0,0,0,,0,,0,False
PV,B3,124,334,5.54319931565e-05,4.46107784431e-05,12,0.000771428571428,0.000225627968032,1.24256951103,5.54319931565e-05,True
PV,B3,125,334,5.62018819504e-05,0.000198502994012,47,0.000287537993921,0.000180176702546,0.28312863607,5.62018819504e-05,True
PV,B3,126,334,0,0,0,,0,,0,False
PV,B3,127,334,0,0,0,,0,,0,False
PV,B3,128,334,0,0,0,,0,,0,False
PV,B3,129,334,0,0,0,,0,,0,False
PV,B3,130,334,0,0,0,,0,,0,False
PV,B3,131,334,0,0,0,,0,,0,False
PV,B3,132,334,0,0,0,,0,,0,False
PV,B3,133,334,0,0,0,,0,,0,False
PV,B3,134,334,0,0,0,,0,,0,False
PV,B3,135,334,0,0,0,,0,,0,False
PV,B3,136,334,0,0,0,,0,,0,False
PV,B3,137,334,0,0,0,,0,,0,False
PV,B3,138,334,0,0,0,,0,,0,False
PV,B3,139,334,0,0,0,,0,,0,False
PV,B3,140,334,0,0,0,,0,,0,False
PV,B3,141,334,0,0,0,,0,,0,False
PV,B3,142,334,0,0,0,,0,,0,False
PV,B3,143,334,0,0,0,,0,,0,False
PV,B3,144,334,0,0,0,,0,,0,False
PV,B4,1,334,0,0,0,,0,,0,False
PV,B4,2,334,0,0,0,,0,,0,False
PV,B4,3,334,0,0,0,,0,,0,False
PV,B4,4,334,0,0,0,,0,,0,False
PV,B4,5,334,0,0,0,,0,,0,False
PV,B4,6,334,0,0,0,,0,,0,False
PV,B4,7,334,0,0,0,,0,,0,False
PV,B4,8,334,0,0,0,,0,,0,False
PV,B4,9,334,0,0,0,,0,,0,False
PV,B4,10,334,0,0,0,,0,,0,False
PV,B4,11,334,0,0,0,,0,,0,False
PV,B4,12,334,0,0,0,,0,,0,False
PV,B4,13,334,0,0,0,,0,,0,False
PV,B4,14,334,0,0,0,,0,,0,False
PV,B4,15,334,0,0,0,,0,,0,False
PV,B4,16,334,0,0,0,,0,,0,False
PV,B4,17,334,0,0,0,,0,,0,False
PV,B4,18,334,0,0,0,,0,,0,False
PV,B4,19,334,0.00029300449128,0.000191616766467,45,0.00127293629169,0.000506244081549,1.52911718887,0.00029300449128,True
PV,B4,20,334,7.6640286176e-05,4.34131736527e-05,11,0.00129787878788,0.000242502875648,1.76536935054,7.6640286176e-05,True
PV,B4,21,334,0,0,0,,0,,0,False
PV,B4,22,334,0.00467403991471,0.00334071856287,86,0.0111255368709,0.00722567779196,1.39911214511,0.00467403991471,True
PV,B4,23,334,0.00202494135267,0.00128622754491,51,0.00761973608646,0.00405737232347,1.57432591199,0.00202494135267,True
PV,B4,24,334,0,0,0,,0,,0,False
PV,B4,25,334,0.0652782820517,0.0469991017964,120,0.120455831369,0.100505004547,1.38892616149,0.0652782820517,True
PV,B4,26,334,0.028481631326,0.0183646706587,84,0.0687698436113,0.0564180260007,1.55089257278,0.028481631326,True
PV,B4,27,334,0,0,0,,0,,0,False
PV,B4,28,334,0.909382195741,0.65498502994,153,1.39128755625,1.39970111125,1.38840149648,0.909382195741,True
PV,B4,29,334,0.396930028281,0.256255988024,113,0.758230753575,0.785635380795,1.5489590364,0.396930028281,True
PV,B4,30,334,0.528415051148,0.315269461078,20,5.109071875,1.46451477155,1.67607433128,0.528415051148,True
PV,B4,31,334,28.3663301704,20.4116473054,201,37.1628317542,43.4343849426,1.38971292939,28.3663301704,True
PV,B4,32,334,76.9981117248,59.5247745509,201,99.319532521,108.712220036,1.2935473054,76.9981117248,True
PV,B4,33,334,145.455184111,119.085965569,119,253.47089389,191.376829087,1.22143011073,145.455184111,True
PV,B4,34,334,228.223959322,201.252302695,247,257.810248082,284.871381206,1.13401912061,228.223959322,True
PV,B4,35,334,322.234553957,302.764457186,234,366.238648657,388.846132834,1.06430773596,322.234553957,True
PV,B4,36,334,424.144233815,424.612387725,182,520.014946197,499.517372674,0.998897455837,424.144233815,True
PV,B4,37,334,530.418618618,569.652829042,278,553.152649835,611.065122731,0.931126102736,530.418618618,True
PV,B4,38,334,638.76536508,735.089382635,265,656.833200636,723.961674695,0.868962850191,638.76536508,True
PV,B4,39,334,746.139822858,922.58241018,246,743.444358405,834.760480753,0.808751407598,746.139822858,True
PV,B4,40,334,845.668179913,1136.0352024,310,830.030181092,934.52302808,0.74440314713,845.668179913,True
PV,B4,41,334,936.625742604,1374.12984431,302,894.811615225,1027.13080808,0.68161371102,936.625742604,True
PV,B4,42,334,1001.9227361,1636.90879491,314,965.517064719,1100.27744014,0.612082199824,1001.9227361,True
PV,B4,43,334,1022.706846,1925.34350479,334,1022.706846,1127.8787001,0.531181497461,1022.706846,True
PV,B4,44,334,1024.53184112,2222.24350359,334,1024.53184112,1135.33596307,0.461034913351,1024.53184112,True
PV,B4,45,334,1024.26296929,2520.78884731,334,1024.26296929,1139.84744885,0.406326365013,1024.26296929,True
PV,B4,46,334,1020.12500133,2824.5786976,334,1020.12500133,1140.61836317,0.361160056258,1020.12500133,True
PV,B4,47,334,1011.91057924,3129.33161377,334,1011.91057924,1140.13098114,0.323363166365,1011.91057924,True
PV,B4,48,334,1004.40103515,3433.21246257,334,1004.40103515,1138.5401013,0.292554290216,1004.40103515,True
PV,B4,49,334,1000.51712428,3737.1011988,334,1000.51712428,1133.49334911,0.267725456459,1000.51712428,True
PV,B4,50,334,995.668363779,4034.88488623,334,995.668363779,1130.93195182,0.246764998719,995.668363779,True
PV,B4,51,334,989.588354588,4326.83083832,334,989.588354588,1132.8467671,0.228709739661,989.588354588,True
PV,B4,52,334,983.821653437,4617.74558832,334,983.821653437,1130.30374378,0.213052372553,983.821653437,True
PV,B4,53,334,987.6918379,4898.39558114,334,987.6918379,1135.79886508,0.20163578493,987.6918379,True
PV,B4,54,334,997.265222921,5167.71500749,334,997.265222921,1149.0327776,0.192979918877,997.265222921,True
PV,B4,55,334,1003.07979876,5433.67198024,334,1003.07979876,1157.77690604,0.184604407922,1003.07979876,True
PV,B4,56,334,1009.83228668,5693.20771527,334,1009.83228668,1171.9683238,0.177374924153,1009.83228668,True
PV,B4,57,334,1016.82032865,5938.2822979,334,1016.82032865,1183.51697937,0.171231389422,1016.82032865,True
PV,B4,58,334,1005.79671527,6161.27268263,334,1005.79671527,1169.72154353,0.16324496043,1005.79671527,True
PV,B4,59,334,999.386291739,6364.74223862,334,999.386291739,1159.92814699,0.157019130433,999.386291739,True
PV,B4,60,334,1007.98721383,6556.97806886,334,1007.98721383,1166.19976923,0.153727403575,1007.98721383,True
PV,B4,61,334,997.63267781,6743.35005928,334,997.63267781,1158.96184079,0.147943183883,997.63267781,True
PV,B4,62,334,981.883392263,6906.27884611,334,981.883392263,1142.08855695,0.142172567043,981.883392263,True
PV,B4,63,334,976.780250245,7052.80542665,334,976.780250245,1140.03622122,0.138495278284,976.780250245,True
PV,B4,64,334,986.568697162,7207.41518533,334,986.568697162,1156.72399333,0.136882456719,986.568697162,True
PV,B4,65,334,995.910879923,7343.91929671,334,995.910879923,1166.77292254,0.135610270169,995.910879923,True
PV,B4,66,334,993.095628151,7448.55123503,334,993.095628151,1163.77670972,0.133327354114,993.095628151,True
PV,B4,67,334,988.346996311,7532.42737695,334,988.346996311,1159.65863952,0.131212283485,988.346996311,True
PV,B4,68,334,990.542311341,7604.24122844,334,990.542311341,1163.17871895,0.130261821211,990.542311341,True
PV,B4,69,334,1009.68634501,7665.99835329,334,1009.68634501,1179.69373024,0.131709700222,1009.68634501,True
PV,B4,70,334,1030.90782696,7712.44016467,334,1030.90782696,1198.74469317,0.133668178288,1030.90782696,True
PV,B4,71,334,1025.87813133,7733.51182275,334,1025.87813133,1200.85778533,0.132653593199,1025.87813133,True
PV,B4,72,334,1017.52233958,7741.89431138,334,1017.52233958,1198.78758444,0.131430667826,1017.52233958,True
PV,B4,73,334,1044.02858961,7759.6213003,334,1044.02858961,1220.41218903,0.134546332766,1044.02858961,True
PV,B4,74,334,1053.09145029,7751.9055488,334,1053.09145029,1227.17131749,0.135849365508,1053.09145029,True
PV,B4,75,334,1036.25530844,7697.99090569,334,1036.25530844,1212.31090833,0.134613735082,1036.25530844,True
PV,B4,76,334,1035.00567026,7612.25176048,334,1035.00567026,1213.79297918,0.135965769765,1035.00567026,True
PV,B4,77,334,1027.65119987,7533.30977395,334,1027.65119987,1209.07314849,0.136414302705,1027.65119987,True
PV,B4,78,334,1009.50862194,7453.65482784,334,1009.50862194,1187.76308187,0.135438069679,1009.50862194,True
PV,B4,79,334,994.370245394,7330.5255976,334,994.370245394,1172.33077102,0.135647878471,994.370245394,True
PV,B4,80,334,988.373518897,7186.99553443,334,988.373518897,1162.52009103,0.137522489636,988.373518897,True
PV,B4,81,334,994.992718222,7047.65523952,334,994.992718222,1158.78399382,0.141180674197,994.992718222,True
PV,B4,82,334,1005.06896907,6912.76776766,334,1005.06896907,1169.37939444,0.145393133814,1005.06896907,True
PV,B4,83,334,1003.77600803,6749.09307545,334,1003.77600803,1170.52760102,0.148727539657,1003.77600803,True
PV,B4,84,334,995.465841811,6555.23937126,334,995.465841811,1158.06169263,0.151858045974,995.465841811,True
PV,B4,85,334,993.219895662,6359.26407934,334,993.219895662,1151.29022701,0.15618472252,993.219895662,True
PV,B4,86,334,992.010124793,6147.57352575,334,992.010124793,1146.44386253,0.161366126105,992.010124793,True
PV,B4,87,334,986.829873303,5913.15022455,334,986.829873303,1140.84942248,0.166887333457,986.829873303,True
PV,B4,88,334,989.591923432,5665.80436437,334,989.591923432,1143.61964669,0.174660447095,989.591923432,True
PV,B4,89,334,983.093382218,5412.66612275,334,983.093382218,1138.37668367,0.181628306628,983.093382218,True
PV,B4,90,334,975.544189723,5153.7681512,334,975.544189723,1127.90148373,0.189287558366,975.544189723,True
PV,B4,91,334,972.617473848,4885.33699311,334,972.617473848,1126.32166049,0.199089126343,972.617473848,True
PV,B4,92,334,977.791337531,4612.75365269,334,977.791337531,1133.27328366,0.21197562479,977.791337531,True
PV,B4,93,334,980.249205791,4330.9010479,334,980.249205791,1134.14769906,0.226338398164,980.249205791,True
PV,B4,94,334,972.674276863,4030.35627006,334,972.674276863,1119.07638538,0.241337046079,972.674276863,True
PV,B4,95,334,977.511011887,3734.53881886,334,977.511011887,1118.53407066,0.261748788619,977.511011887,True
PV,B4,96,334,995.613523902,3444.39217814,334,995.613523902,1131.83461645,0.289053473707,995.613523902,True
PV,B4,97,334,1001.56015669,3138.04414222,334,1001.56015669,1129.52849852,0.319167006997,1001.56015669,True
PV,B4,98,334,1002.93561922,2825.44507934,334,1002.93561922,1123.95128867,0.354965533238,1002.93561922,True
PV,B4,99,334,1007.5893961,2519.69079341,334,1007.5893961,1124.3864528,0.399886128382,1007.5893961,True
PV,B4,100,334,1015.09669443,2223.97716497,334,1015.09669443,1125.63373743,0.456433056247,1015.09669443,True
PV,B4,101,334,1014.54893026,1923.76084551,334,1014.54893026,1119.65001633,0.527377887241,1014.54893026,True
PV,B4,102,334,991.809953869,1628.89109281,314,955.402253237,1090.33503011,0.608886596682,991.809953869,True
PV,B4,103,334,931.84085209,1369.49402006,301,888.214242253,1023.13499907,0.680427105515,931.84085209,True
PV,B4,104,334,843.263808986,1132.38003503,309,826.659841738,931.110630328,0.744682688585,843.263808986,True
PV,B4,105,334,739.699391293,914.44244012,246,737.081823497,825.272451436,0.8089075472,739.699391293,True
PV,B4,106,334,631.950019687,726.848438323,268,651.657277744,713.447675394,0.869438505151,631.950019687,True
PV,B4,107,334,525.983589771,564.620738024,276,548.190672512,603.604518651,0.931569732298,525.983589771,True
PV,B4,108,334,422.453301741,422.561901198,182,518.182970421,495.968243633,0.999742997521,422.453301741,True
PV,B4,109,334,320.373096001,301.381842216,236,363.614121268,386.803582285,1.06301392826,320.373096001,True
PV,B4,110,334,226.469537716,199.932527545,245,256.140768908,283.41590335,1.13272982889,226.469537716,True
PV,B4,111,334,144.861521525,118.397043413,119,252.714383703,191.054219129,1.22352313325,144.861521525,True
PV,B4,112,334,76.7464529179,59.3523805389,203,98.6355935455,108.881795129,1.2930644436,76.7464529179,True
PV,B4,113,334,28.3443012166,20.388505988,201,37.2693574018,43.3347920198,1.39020981887,28.3443012166,True
PV,B4,114,334,0.503854977511,0.300898203593,20,4.86973125,1.36307542969,1.67450310934,0.503854977511,True
PV,B4,115,334,0.385917155018,0.250868263473,116,0.723803619703,0.764008925769,1.53832593121,0.385917155018,True
PV,B4,116,334,0.910530855831,0.656498203593,152,1.40532260155,1.40339559265,1.38695102416,0.910530855831,True
PV,B4,117,334,0,0,0,,0,,0,False
PV,B4,118,334,0.0276947460211,0.0179766467066,86,0.0653345276534,0.0548645650833,1.54059577813,0.0276947460211,True
PV,B4,119,334,0.0653698274287,0.0471050898204,119,0.120947157391,0.100771930529,1.38774445985,0.0653698274287,True
PV,B4,120,334,0,0,0,,0,,0,False
PV,B4,121,334,0.00197719092713,0.00125628742515,53,0.00716498711086,0.00394835177807,1.57383643866,0.00197719092713,True
PV,B4,122,334,0.00468647398016,0.00335389221557,87,0.0110154774892,0.00724495167694,1.39732396837,0.00468647398016,True
PV,B4,123,334,0,0,0,,0,,0,False
PV,B4,124,334,7.61075334146e-05,4.46107784431e-05,12,0.00122416666667,0.000238184885652,1.70603464164,7.61075334146e-05,True
PV,B4,125,334,0.000301701334432,0.000198502994012,47,0.00125539065241,0.000511668270364,1.51988304224,0.000301701334432,True
PV,B4,126,334,0,0,0,,0,,0,False
PV,B4,127,334,0,0,0,,0,,0,False
PV,B4,128,334,0,0,0,,0,,0,False
PV,B4,129,334,0,0,0,,0,,0,False
PV,B4,130,334,0,0,0,,0,,0,False
PV,B4,131,334,0,0,0,,0,,0,False
PV,B4,132,334,0,0,0,,0,,0,False
PV,B4,133,334,0,0,0,,0,,0,False
PV,B4,134,334,0,0,0,,0,,0,False
PV,B4,135,334,0,0,0,,0,,0,False
PV,B4,136,334,0,0,0,,0,,0,False
PV,B4,137,334,0,0,0,,0,,0,False
PV,B4,138,334,0,0,0,,0,,0,False
PV,B4,139,334,0,0,0,,0,,0,False
PV,B4,140,334,0,0,0,,0,,0,False
PV,B4,141,334,0,0,0,,0,,0,False
PV,B4,142,334,0,0,0,,0,,0,False
PV,B4,143,334,0,0,0,,0,,0,False
PV,B4,144,334,0,0,0,,0,,0,False
